url,city,price,price_per_sqm,description,district_name,street_address,area_m2,bedrooms,floor,upload_date,transaction_type,source
https://www.myhome.ge/pr/21909391/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,67999.0,782.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 95,87.0,2.0,11.0,2025-07-24 16:55:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21841453/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,59999.0,1500.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ჭავჭავაძე,ჭავჭავაძის გამზ. 59ა,40.0,1.0,2.0,2025-07-24 10:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21770788/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,45000.0,1452.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 57,31.0,1.0,6.0,2025-07-24 16:45:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21681335/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,50000.0,1515.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18,33.0,1.0,22.0,2025-07-24 16:44:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21908691/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,49000.0,1556.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლორთქიფანიძე გრ. ქ.,31.5,1.0,11.0,2025-07-24 16:19:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21607693/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,115973.0,1731.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,დოლიძე ვ. ქ. 37,67.0,2.0,2.0,2025-07-25 13:37:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/19905599/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,224948.0,2272.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,უნივერსიტეტის ქ.,99.0,2.0,2.0,2025-07-25 13:28:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21902384/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,81106.0,1250.0,იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,აღმაშენებლის ხეივ.,64.9,2.0,5.0,2025-07-25 13:25:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/12083672/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,154964.0,2818.0,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,თამარაშვილი მ. ქუჩა 6,55.0,2.0,10.0,2025-07-25 13:22:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21867016/iyideba-4-otaxiani-bina-vakeshi/,თბილისი,782259.0,6198.0,იყიდება 4 ოთახიანი ბინა ვაკეში,ვაკე,ჭავჭავაძე ი. გამზირი 37მ,126.2,3.0,17.0,2025-07-25 13:02:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21711528/iyideba-4-otaxiani-bina-did-dighomshi/,თბილისი,120349.0,1080.0,იყიდება 4 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ბ. უოლშის ქ. 32,111.46,3.0,4.0,2025-07-25 13:02:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21914212/iyideba-4-otaxiani-bina-nadzaladevshi/,თბილისი,119972.0,1666.0,იყიდება 4 ოთახიანი ბინა ნაძალადევში,ნაძალადევი,ჭყონდიდელის ქ. 40,72.0,2.0,5.0,2025-07-25 12:54:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21794800/iyideba-3-otaxiani-bina-didubeshi/,თბილისი,140768.0,2200.0,იყიდება 3 ოთახიანი ბინა დიდუბეში,დიდუბე,ცემის ქ. 3,64.0,2.0,9.0,2025-07-25 12:48:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21859072/iyideba-2-otaxiani-bina-moskovis-gamzirze/,თბილისი,63985.0,1280.0,იყიდება 2 ოთახიანი ბინა მოსკოვის გამზირზე,მოსკოვის გამზირი,მოსკოვის გამზირი 5,50.0,1.0,7.0,2025-07-25 12:47:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21418206/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,153965.0,1387.0,იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,აღმაშენებლის ხეივ.,111.0,3.0,2.0,2025-07-25 12:47:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/19557557/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,67984.0,1236.0,იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,მირიან მეფის ქ. 89,55.0,2.0,8.0,2025-07-25 12:17:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21897856/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,129970.0,866.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ყაზბეგის გამზ. 19,150.0,3.0,5.0,2025-07-25 12:15:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21877641/iyideba-1-otaxiani-bina-saburtaloze/,თბილისი,56987.0,1512.0,იყიდება 1 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 40ა,37.69,1.0,9.0,2025-07-25 12:01:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21624737/iyideba-2-otaxiani-bina-ortachalashi/,თბილისი,109975.0,2037.0,იყიდება 2 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,გორგასალი ვ. ქუჩა 105,54.0,2.0,14.0,2025-07-25 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21821663/iyideba-5-otaxiani-bina-saburtaloze/,თბილისი,291533.0,1620.0,იყიდება 5 ოთახიანი ბინა საბურთალოზე,საბურთალო,ბახტრიონის ქ. 11ბ,180.0,4.0,13.0,2025-07-25 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21553508/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,159963.0,2051.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,მარშალ გელოვანის გამზ.,78.0,2.0,21.0,2025-07-25 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21850773/iyideba-2-otaxiani-bina-vashlijvarshi/,თბილისი,106975.0,1981.0,იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,ვაშლიჯვარი,გოძიაშვილი ვ. ქ. 63,54.0,2.0,9.0,2025-07-25 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21849641/iyideba-3-otaxiani-bina-didubeshi/,თბილისი,137168.0,2000.0,იყიდება 3 ოთახიანი ბინა დიდუბეში,დიდუბე,კედიას ქ. 10,68.6,2.0,2.0,2025-07-25 11:30:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21833442/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,107775.0,1100.0,იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ფარნავაზ მეფის გამზ. 26,98.0,2.0,4.0,2025-07-25 11:19:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/19789190/iyideba-3-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,104976.0,1265.0,იყიდება 3 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ნუცუბიძის პლ. - IV მ/რ,83.0,2.0,1.0,2025-07-25 11:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21725608/iyideba-2-otaxiani-bina-nadzaladevshi/,თბილისი,89979.0,1538.0,იყიდება 2 ოთახიანი ბინა ნაძალადევში,ნაძალადევი,ჭყონდიდელის ქ. 22,58.5,2.0,3.0,2025-07-25 11:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21794268/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,127970.0,2285.0,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,უნივერსიტეტის ქ. 20ა,56.0,2.0,2.0,2025-07-25 10:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21690773/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,67984.0,1193.0,იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,მირიან მეფის ქ. 89,57.0,2.0,9.0,2025-07-25 10:44:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21912225/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,75982.0,1520.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,თამარ მეფის ქ.,50.0,1.0,4.0,2025-07-25 11:31:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21912247/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,119972.0,1463.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,82.0,2.0,4.0,2025-07-25 11:31:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21616878/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,54987.0,917.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ჭავჭავაძე ზ. ქ. 18,60.0,2.0,7.0,2025-07-25 14:04:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20921940/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,89979.0,1500.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,გორა,გაფრინდაშვილის ქ.,60.0,2.0,2.0,2025-07-24 17:15:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21661947/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,84980.0,1164.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,გამსახურდია ზ. ქუჩა,73.0,2.0,6.0,2025-07-25 13:48:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21661952/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,114973.0,1000.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,ნიკეა,ნიკეას ქ.,115.0,3.0,7.0,2025-07-25 13:47:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21852462/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,62985.0,1000.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ბუკიას ქ.,63.0,2.0,4.0,2025-07-25 12:46:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21366008/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,71983.0,643.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,მესხის ქ. 28,112.0,3.0,4.0,2025-07-25 12:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20152969/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,82981.0,976.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ავტომშენებლის I შეს. 20,85.0,2.0,1.0,2025-07-25 09:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21840896/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,82981.0,976.0,იყიდება 4 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ავტომშენებლის I შეს. 20,85.0,2.0,1.0,2025-07-25 09:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21559156/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,59986.0,923.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,საღორია,ახალგაზრდობის გამზ. 2,65.0,2.0,5.0,2025-07-25 09:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21912646/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,39991.0,1000.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა,40.0,1.0,14.0,2025-07-25 02:06:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21912643/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,54987.0,1000.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა,55.0,2.0,14.0,2025-07-25 02:04:00,იყიდება,myhome.ge
